2498,1984.00,13.00,13.00,"Astr allo",3.00
2500,1984.00,13.00,17.00,"Astr allo",2.00
2501,1984.00,13.00,31.00,"Astr allo",2.00
2505,1984.00,13.00,51.00,"Astr allo",1.00
2507,1984.00,13.00,55.00,"Astr allo",1.00
2513,1984.00,14.00,11.00,"Astr allo",2.00
2524,1984.00,14.00,57.00,"Astr allo",1.00
2525,1984.00,14.00,71.00,"Astr allo",2.00
2527,1984.00,14.00,75.00,"Astr allo",1.00
2529,1984.00,15.00,11.00,"Astr allo",1.00
2544,1984.00,15.00,77.00,"Astr allo",1.00
2549,1984.00,16.00,31.00,"Astr allo",1.00
2553,1984.00,16.00,51.00,"Astr allo",2.00
2571,1984.00,17.00,55.00,"Astr allo",1.00
2596,1984.00,19.00,17.00,"Astr allo",4.00
2600,1984.00,19.00,37.00,"Astr allo",2.00
2629,1984.00,21.00,31.00,"Astr allo",2.00
2631,1984.00,21.00,35.00,"Astr allo",2.00
2633,1984.00,21.00,51.00,"Astr allo",1.00
2636,1984.00,21.00,57.00,"Astr allo",1.00
2637,1984.00,21.00,71.00,"Astr allo",1.00
2640,1984.00,21.00,77.00,"Astr allo",1.00
2641,1984.00,22.00,11.00,"Astr allo",1.00
2645,1984.00,22.00,31.00,"Astr allo",1.00
2650,1984.00,22.00,53.00,"Astr allo",1.00
2657,1984.00,23.00,11.00,"Astr allo",1.00
2661,1984.00,23.00,31.00,"Astr allo",1.00
2663,1984.00,23.00,35.00,"Astr allo",1.00
2664,1984.00,23.00,37.00,"Astr allo",5.00
2667,1984.00,23.00,55.00,"Astr allo",1.00
2673,1984.00,24.00,11.00,"Astr allo",1.00
2674,1984.00,24.00,13.00,"Astr allo",1.00
2675,1984.00,24.00,15.00,"Astr allo",1.00
2689,1985.00,1.00,11.00,"Astr allo",1.00
2690,1985.00,1.00,13.00,"Astr allo",1.00
2695,1985.00,1.00,35.00,"Astr allo",1.00
2709,1985.00,2.00,31.00,"Astr allo",1.00
2716,1985.00,2.00,57.00,"Astr allo",2.00
2717,1985.00,2.00,71.00,"Astr allo",2.00
2718,1985.00,2.00,73.00,"Astr allo",1.00
2720,1985.00,2.00,77.00,"Astr allo",1.00
2721,1985.00,3.00,11.00,"Astr allo",1.00
2733,1985.00,3.00,71.00,"Astr allo",1.00
2744,1985.00,4.00,37.00,"Astr allo",1.00
2746,1985.00,4.00,53.00,"Astr allo",1.00
2755,1985.00,5.00,15.00,"Astr allo",2.00
2773,1985.00,6.00,31.00,"Astr allo",1.00
2780,1985.00,6.00,57.00,"Astr allo",1.00
2808,1985.00,8.00,37.00,"Astr allo",1.00
2809,1985.00,8.00,51.00,"Astr allo",1.00
2815,1985.00,8.00,75.00,"Astr allo",1.00
2818,1985.00,9.00,13.00,"Astr allo",1.00
2819,1985.00,9.00,15.00,"Astr allo",1.00
2841,1985.00,10.00,51.00,"Astr allo",1.00
2844,1985.00,10.00,57.00,"Astr allo",3.00
2848,1985.00,10.00,77.00,"Astr allo",1.00
2849,1985.00,11.00,11.00,"Astr allo",1.00
2851,1985.00,11.00,15.00,"Astr allo",1.00
2893,1985.00,13.00,71.00,"Astr allo",1.00
2898,1985.00,14.00,13.00,"Astr allo",1.00
2954,1985.00,17.00,53.00,"Astr allo",1.00
2980,1985.00,19.00,17.00,"Astr allo",2.00
2984,1985.00,19.00,37.00,"Astr allo",1.00
3020,1985.00,21.00,57.00,"Astr allo",1.00
3048,1985.00,23.00,37.00,"Astr allo",1.00
3050,1985.00,23.00,53.00,"Astr allo",1.00
3054,1985.00,23.00,73.00,"Astr allo",1.00
3106,1986.00,3.00,13.00,"Astr allo",2.00
3140,1986.00,5.00,17.00,"Astr allo",2.00
3147,1986.00,5.00,55.00,"Astr allo",1.00
3148,1986.00,5.00,57.00,"Astr allo",1.00
3152,1986.00,5.00,77.00,"Astr allo",1.00
3199,1986.00,8.00,75.00,"Astr allo",2.00
3222,1986.00,10.00,33.00,"Astr allo",1.00
3324,1986.00,16.00,57.00,"Astr allo",1.00
3325,1986.00,16.00,71.00,"Astr allo",1.00
3405,1986.00,21.00,71.00,"Astr allo",2.00
3459,1987.00,1.00,15.00,"Astr allo",2.00
3474,1987.00,2.00,13.00,"Astr allo",1.00
3482,1987.00,2.00,53.00,"Astr allo",1.00
3483,1987.00,2.00,55.00,"Astr allo",1.00
3484,1987.00,2.00,57.00,"Astr allo",1.00
3489,1987.00,3.00,11.00,"Astr allo",1.00
3492,1987.00,3.00,17.00,"Astr allo",1.00
3498,1987.00,3.00,53.00,"Astr allo",1.00
3500,1987.00,3.00,57.00,"Astr allo",1.00
3501,1987.00,3.00,71.00,"Astr allo",2.00
3509,1987.00,4.00,31.00,"Astr allo",1.00
3520,1987.00,4.00,77.00,"Astr allo",1.00
3523,1987.00,5.00,15.00,"Astr allo",1.00
3524,1987.00,5.00,17.00,"Astr allo",1.00
3533,1987.00,5.00,71.00,"Astr allo",1.00
3541,1987.00,6.00,31.00,"Astr allo",2.00
3548,1987.00,6.00,57.00,"Astr allo",1.00
3554,1987.00,7.00,13.00,"Astr allo",1.00
3567,1987.00,7.00,75.00,"Astr allo",1.00
3568,1987.00,7.00,77.00,"Astr allo",1.00
3579,1987.00,8.00,55.00,"Astr allo",1.00
3581,1987.00,8.00,71.00,"Astr allo",1.00
3583,1987.00,8.00,75.00,"Astr allo",1.00
3611,1987.00,10.00,55.00,"Astr allo",5.00
3613,1987.00,10.00,71.00,"Astr allo",4.00
3636,1987.00,12.00,17.00,"Astr allo",1.00
3638,1987.00,12.00,33.00,"Astr allo",1.00
3640,1987.00,12.00,37.00,"Astr allo",1.00
3652,1987.00,13.00,17.00,"Astr allo",2.00
3662,1987.00,13.00,73.00,"Astr allo",1.00
3676,1987.00,14.00,57.00,"Astr allo",1.00
3680,1987.00,14.00,77.00,"Astr allo",1.00
3684,1987.00,15.00,17.00,"Astr allo",1.00
3702,1987.00,16.00,33.00,"Astr allo",1.00
3745,1987.00,19.00,11.00,"Astr allo",1.00
3779,1987.00,21.00,15.00,"Astr allo",1.00
3785,1987.00,21.00,51.00,"Astr allo",1.00
3804,1987.00,22.00,57.00,"Astr allo",1.00
3811,1987.00,23.00,15.00,"Astr allo",1.00
3813,1987.00,23.00,31.00,"Astr allo",1.00
3818,1987.00,23.00,53.00,"Astr allo",1.00
3855,1988.00,1.00,75.00,"Astr allo",1.00
4138,1988.00,19.00,53.00,"Astr allo",2.00
4191,1988.00,22.00,75.00,"Astr allo",1.00
4192,1988.00,22.00,77.00,"Astr allo",1.00
5435,1981.00,4.00,55.00,"Astr nutt",2.00
6151,1983.00,1.00,35.00,"Astr nutt",1.00
6162,1983.00,2.00,13.00,"Astr nutt",1.00
